id_penjualan;tanggal;provinsi;qty;vol_ml;nama_barang;total;nama_kurir;srv_lvl
12839;13-Mar-20;Bali;1;10;Ylang Ylang;90500;J&T CASHLESS;Exp
12839;13-Mar-20;Bali;1;10;Bergamot Organic;113500;J&T CASHLESS;Exp
12839;13-Mar-20;Bali;1;10;French Lavender Organic;131500;J&T CASHLESS;Exp
12839;13-Mar-20;Bali;1;10;Frankincense Sacra;123500;J&T CASHLESS;Exp
12846;13-Mar-20;DKI Jakarta;1;10;Citronella;50000;J&T CASHLESS;Exp
12867;16-Mar-20;DKI Jakarta;1;20;Citronella;83000;JNE REG;Reg
12867;16-Mar-20;DKI Jakarta;1;20;French Lavender Organic;254500;JNE REG;Reg
12867;16-Mar-20;DKI Jakarta;1;10;Peppermint;102500;JNE REG;Reg
12895;16-Mar-20;Jawa Timur;1;5;Rose;261500;SI CEPAT HALU;Exp
12915;17-Mar-20;DKI Jakarta;1;10;Flu dan Cough;195500;SI CPT REG;Reg
12916;17-Mar-20;DKI Jakarta;1;10;Ylang Ylang;90500;SI CPT REG;Reg
12932;18-Mar-20;Kalimantan Tengah;1;10;Vanila;121500;JNE REG;Reg
12932;18-Mar-20;Kalimantan Tengah;1;10;Lavender;122900;JNE REG;Reg
12932;18-Mar-20;Kalimantan Tengah;1;10;Lemon;122900;JNE REG;Reg
12932;18-Mar-20;Kalimantan Tengah;1;10;Peppermint;102500;JNE REG;Reg
12935;18-Mar-20;Riau;1;10;Peppermint;102500;J&T CASHLESS;Exp
12935;18-Mar-20;Riau;1;10;Tea Tree;96500;J&T CASHLESS;Exp
12935;18-Mar-20;Riau;1;10;Eucalyptus Organic;115900;J&T CASHLESS;Exp
12971;20-Mar-20;DKI Jakarta;1;10;Peppermint;102500;JNE REG;Reg
12976;20-Mar-20;Jawa Tengah;1;10;Cinamon Bark;108900;SI CPT REG;Reg
12979;20-Mar-20;Banten;1;10;Lemongrass;57900;JNE REG;Reg
12979;20-Mar-20;Banten;1;10;Ylang Ylang;90500;JNE REG;Reg
12979;20-Mar-20;Banten;1;10;Rosemary;86500;JNE REG;Reg
12982;20-Mar-20;DKI Jakarta;2;20;Tea Tree;296000;JNE REG;Reg
12982;20-Mar-20;DKI Jakarta;1;20;Magnolia;137500;JNE REG;Reg
12982;20-Mar-20;DKI Jakarta;1;20;Alpinia Galangal;82500;JNE REG;Reg
12982;20-Mar-20;DKI Jakarta;1;20;Clove Bud;83000;JNE REG;Reg
12982;20-Mar-20;DKI Jakarta;1;20;Cardamom;148000;JNE REG;Reg
12982;20-Mar-20;DKI Jakarta;1;20;Cajuput;67500;JNE REG;Reg
12982;20-Mar-20;DKI Jakarta;1;20;Cinamon Bark;172500;JNE REG;Reg
12982;20-Mar-20;DKI Jakarta;1;20;Kaafir Lime;100000;JNE REG;Reg
12989;20-Mar-20;DKI Jakarta;1;10;Peppermint;102500;JNE REG;Reg
12989;20-Mar-20;DKI Jakarta;1;10;French Lavender Organic;131500;JNE REG;Reg
12994;20-Mar-20;Banten;1;20;Tea Tree;148000;J&T CASHLESS;Exp
12994;20-Mar-20;Banten;1;20;Black Pepper;190500;J&T CASHLESS;Exp
12994;20-Mar-20;Banten;1;20;Bergamot;150500;J&T CASHLESS;Exp
12994;20-Mar-20;Banten;1;10;Orange;90000;J&T CASHLESS;Exp
13005;21-Mar-20;Jawa Barat;1;10;Bergamot;99900;GRAB;Inst
13009;21-Mar-20;Kepulauan Riau;1;10;Peppermint;102500;J&T CASHLESS;Exp
13027;23-Mar-20;Jawa Timur;1;50;Lemongrass;201500;SI CPT REG;Reg
13038;23-Mar-20;Jawa Barat;1;10;Lemongrass;57900;J&T CASHLESS;Exp
13038;23-Mar-20;Jawa Barat;1;10;Ginger;99900;J&T CASHLESS;Exp
13056;23-Mar-20;Banten;1;10;Lemongrass;57900;SI CPT REG;Reg
13069;24-Mar-20;DKI Jakarta;1;10;Cajuput;56500;JNE YES;Reg
13069;24-Mar-20;DKI Jakarta;1;10;Eucalyptus Organic;115900;JNE YES;Reg
13069;24-Mar-20;DKI Jakarta;1;10;Peppermint;102500;JNE YES;Reg
13069;24-Mar-20;DKI Jakarta;1;10;Flu dan Cough;195500;JNE YES;Reg
13077;24-Mar-20;Jawa Barat;1;20;Citronella;83000;SI CEPAT HALU;Exp
13077;24-Mar-20;Jawa Barat;1;20;Clove Bud;83000;SI CEPAT HALU;Exp
13077;24-Mar-20;Jawa Barat;1;10;Lemon;122900;SI CEPAT HALU;Exp
13077;24-Mar-20;Jawa Barat;1;10;Eucalyptus Organic;115900;SI CEPAT HALU;Exp
13099;26-Mar-20;DKI Jakarta;2;10;Ginger;199800;ANTER AJA;Reg
13099;26-Mar-20;DKI Jakarta;2;10;Tea Tree;193000;ANTER AJA;Reg
13100;26-Mar-20;DKI Jakarta;1;10;Cedarwood;71500;ANTER AJA;Reg
13100;26-Mar-20;DKI Jakarta;1;10;Patchouli;58500;ANTER AJA;Reg
13100;26-Mar-20;DKI Jakarta;1;10;Lavender;122900;ANTER AJA;Reg
13112;26-Mar-20;Jawa Barat;1;10;Flu dan Cough;195500;JNE CASHLESS;Reg
13113;26-Mar-20;Jawa Barat;1;10;Peppermint;102500;JNE CASHLESS;Reg
13149;27-Mar-20;Jawa Timur;2;20;Piper Battle Leaf;340000;ANTER AJA;Reg
13153;27-Mar-20;DKI Jakarta;1;10;Ginger;99900;JNE CASHLESS;Reg
13153;27-Mar-20;DKI Jakarta;1;10;Citronella;50000;JNE CASHLESS;Reg
13181;30-Mar-20;Bali;1;20;Roman Chamomile;372000;JNE OKE;Exp
13181;30-Mar-20;Bali;1;20;Ginger;187500;JNE OKE;Exp
13207;30-Mar-20;Jawa Barat;1;10;Cinamon Bark;108900;J&T CASHLESS;Exp
13207;30-Mar-20;Jawa Barat;1;10;Clove Bud;50000;J&T CASHLESS;Exp
13238;31-Mar-20;DKI Jakarta;1;10;Cedarwood;71500;JNE REG;Reg
13244;31-Mar-20;Jawa Barat;1;10;Clove Bud;50000;J&T CASHLESS;Exp
13244;31-Mar-20;Jawa Barat;1;10;Cajuput;56500;J&T CASHLESS;Exp
13244;31-Mar-20;Jawa Barat;1;10;Citronella;50000;J&T CASHLESS;Exp
13244;31-Mar-20;Jawa Barat;1;10;French Lavender Organic;131500;J&T CASHLESS;Exp
13303;04-Apr-20;Jawa Barat;1;10;Tea Tree;96500;J&T CASHLESS;Exp
13303;04-Apr-20;Jawa Barat;1;10;Bergamot;99900;J&T CASHLESS;Exp
13303;04-Apr-20;Jawa Barat;1;10;Flu dan Cough;195500;J&T CASHLESS;Exp
13311;06-Apr-20;DKI Jakarta;1;10;French Lavender Organic;131500;JNE CASHLESS;Reg
13311;06-Apr-20;DKI Jakarta;1;10;Citronella;50000;JNE CASHLESS;Reg
13313;06-Apr-20;DKI Jakarta;1;10;Lemongrass;57900;JNE CASHLESS;Reg
13313;06-Apr-20;DKI Jakarta;1;10;Citronella;50000;JNE CASHLESS;Reg
13320;06-Apr-20;DKI Jakarta;1;10;French Lavender Organic;131500;JNE CASHLESS;Reg
13325;06-Apr-20;Jawa Tengah;2;10;Flu dan Cough;391000;J&T CASHLESS;Exp
13336;06-Apr-20;Jawa Barat;1;10;Lavender;122900;J&T CASHLESS;Exp
13342;06-Apr-20;Banten;1;10;Lavender;122900;JNE YES;Reg
13342;06-Apr-20;Banten;1;10;Lemongrass;57900;JNE YES;Reg
13342;06-Apr-20;Banten;1;10;Peppermint;102500;JNE YES;Reg
13359;07-Apr-20;Jawa Timur;1;10;Citronella;50000;J&T CASHLESS;Exp
13359;07-Apr-20;Jawa Timur;1;10;Lemongrass;57900;J&T CASHLESS;Exp
13391;09-Apr-20;Sumatera Utara;1;10;Lemongrass;57900;J&T CASHLESS;Exp
13391;09-Apr-20;Sumatera Utara;1;10;Ylang Ylang;90500;J&T CASHLESS;Exp
13391;09-Apr-20;Sumatera Utara;1;10;Vanila;121500;J&T CASHLESS;Exp
13392;09-Apr-20;Jawa Barat;1;10;Relax and Destress;290000;JNE YES;Reg
13405;13-Apr-20;Sumatera Selatan;1;10;Lemongrass;57900;JNE CASHLESS;Reg
13405;13-Apr-20;Sumatera Selatan;1;10;Lavender;122900;JNE CASHLESS;Reg
13405;13-Apr-20;Sumatera Selatan;1;10;Clove Bud;50000;JNE CASHLESS;Reg
13411;13-Apr-20;Jawa Barat;1;10;Ylang Ylang;90500;SI CPT REG;Reg
13440;14-Apr-20;DKI Jakarta;1;10;Lemongrass;57900;JNE CASHLESS;Reg
13440;14-Apr-20;DKI Jakarta;1;10;Clove Bud;50000;JNE CASHLESS;Reg
13440;14-Apr-20;DKI Jakarta;1;10;Ginger;99900;JNE CASHLESS;Reg
13440;14-Apr-20;DKI Jakarta;1;10;Cajuput;56500;JNE CASHLESS;Reg
13455;15-Apr-20;Lampung;1;10;Vanila;121500;J&T CASHLESS;Exp
13466;16-Apr-20;DKI Jakarta;1;10;Cedarwood;71500;JNE CASHLESS;Reg
13499;20-Apr-20;DKI Jakarta;1;10;Lemongrass;57900;JNE REG;Reg
13499;20-Apr-20;DKI Jakarta;1;10;Bergamot;99900;JNE REG;Reg
13499;20-Apr-20;DKI Jakarta;1;10;French Lavender Organic;131500;JNE REG;Reg
13503;20-Apr-20;Banten;1;10;Vanila;121500;JNE CASHLESS;Reg
13503;20-Apr-20;Banten;1;10;French Lavender Organic;131500;JNE CASHLESS;Reg
13503;20-Apr-20;Banten;1;10;Cinamon Bark;108900;JNE CASHLESS;Reg
13509;20-Apr-20;Jawa Barat;1;20;Jojoba;97000;J&T CASHLESS;Exp
13514;20-Apr-20;Lampung;1;10;Tea Tree;96500;J&T CASHLESS;Exp
13514;20-Apr-20;Lampung;1;10;Bergamot;99900;J&T CASHLESS;Exp
13514;20-Apr-20;Lampung;1;10;Black Pepper;117500;J&T CASHLESS;Exp
13517;20-Apr-20;Banten;1;10;Tea Tree;96500;J&T CASHLESS;Exp
13517;20-Apr-20;Banten;1;10;Black Pepper;117500;J&T CASHLESS;Exp
13517;20-Apr-20;Banten;1;10;Bergamot;99900;J&T CASHLESS;Exp
13552;23-Apr-20;Jawa Timur;1;10;Patchouli;58500;J&T CASHLESS;Exp
13552;23-Apr-20;Jawa Timur;1;10;Lemongrass;57900;J&T CASHLESS;Exp
13562;24-Apr-20;Banten;1;10;Lavender;122900;JNE CASHLESS;Reg
13562;24-Apr-20;Banten;1;10;Lemon Organic;131500;JNE CASHLESS;Reg
13574;27-Apr-20;Kalimantan Selatan;1;10;Spearmint;111900;SI CPT REG;Reg
13574;27-Apr-20;Kalimantan Selatan;1;10;Lavender;122900;SI CPT REG;Reg
13574;27-Apr-20;Kalimantan Selatan;1;10;Ylang Ylang;90500;SI CPT REG;Reg
13574;27-Apr-20;Kalimantan Selatan;1;10;Frankincense Sacra;123500;SI CPT REG;Reg
13574;27-Apr-20;Kalimantan Selatan;1;10;Bergamot Organic;113500;SI CPT REG;Reg
13575;27-Apr-20;Jawa Barat;2;10;Lemongrass;115800;SI CPT REG;Reg
13575;27-Apr-20;Jawa Barat;1;10;Lemon Organic;131500;SI CPT REG;Reg
13575;27-Apr-20;Jawa Barat;1;10;French Lavender Organic;131500;SI CPT REG;Reg
13579;27-Apr-20;Jawa Barat;1;10;French Lavender Organic;131500;J&T CASHLESS;Exp
13591;27-Apr-20;DKI Jakarta;1;20;Olive;50000;JNE CASHLESS;Reg
13591;27-Apr-20;DKI Jakarta;1;10;Lemongrass;57900;JNE CASHLESS;Reg
13591;27-Apr-20;DKI Jakarta;1;10;Citronella;50000;JNE CASHLESS;Reg
13607;28-Apr-20;Jawa Barat;1;10;Citronella;50000;J&T CASHLESS;Exp
13607;28-Apr-20;Jawa Barat;1;10;Bergamot;99900;J&T CASHLESS;Exp
13607;28-Apr-20;Jawa Barat;1;10;Ylang Ylang;90500;J&T CASHLESS;Exp
13633;30-Apr-20;Jawa Barat;1;10;Lemongrass;57900;J&T CASHLESS;Exp
13647;02-Mei-20;Banten;1;10;Lavender;122900;JNE CASHLESS;Reg
13694;04-Mei-20;Jawa Barat;1;10;Lavender;122900;SI CPT REG;Reg
13694;04-Mei-20;Jawa Barat;1;10;Eucalyptus Organic;115900;SI CPT REG;Reg
13699;04-Mei-20;Banten;1;10;Cedarwood;71500;J&T CASHLESS;Exp
13699;04-Mei-20;Banten;1;10;Vanila;121500;J&T CASHLESS;Exp
13699;04-Mei-20;Banten;1;10;Tea Tree;96500;J&T CASHLESS;Exp
13705;04-Mei-20;Daerah Istimewa Yogyakarta;1;10;Grapefruit;122000;J&T CASHLESS;Exp
13707;05-Mei-20;DKI Jakarta;1;10;Ylang Ylang;90500;SI CEPAT HALU;Exp
13717;05-Mei-20;DKI Jakarta;1;10;Citronella;50000;J&T CASHLESS;Exp
13737;08-Mei-20;Banten;1;10;Eucalyptus Organic;115900;JNE CASHLESS;Reg
13741;08-Mei-20;DKI Jakarta;1;10;Basil;69000;SI CPT BEST;Exp
13741;08-Mei-20;DKI Jakarta;1;10;Ginger;99900;SI CPT BEST;Exp
13749;09-Mei-20;Jawa Timur;1;10;Eucalyptus Organic;115900;JNE CASHLESS;Reg
13749;09-Mei-20;Jawa Timur;1;10;Lavender;122900;JNE CASHLESS;Reg
13751;11-Mei-20;DKI Jakarta;1;10;Eucalyptus Organic;115900;JNE CASHLESS;Reg
13751;11-Mei-20;DKI Jakarta;1;10;Lemongrass;57900;JNE CASHLESS;Reg
13751;11-Mei-20;DKI Jakarta;1;10;Citronella;50000;JNE CASHLESS;Reg
13759;11-Mei-20;Jawa Barat;1;10;Clove Bud;50000;J&T CASHLESS;Exp
13759;11-Mei-20;Jawa Barat;1;10;Eucalyptus Organic;115900;J&T CASHLESS;Exp
13763;11-Mei-20;Jawa Tengah;1;10;Tea Tree;96500;J&T CASHLESS;Exp
13763;11-Mei-20;Jawa Tengah;1;10;Eucalyptus Organic;115900;J&T CASHLESS;Exp
13763;11-Mei-20;Jawa Tengah;1;10;French Lavender Organic;131500;J&T CASHLESS;Exp
13766;11-Mei-20;DKI Jakarta;2;10;Lemongrass;115800;JNE CASHLESS;Reg
13773;12-Mei-20;Daerah Istimewa Yogyakarta;1;10;Bergamot;99900;JNE REG;Reg
13792;12-Mei-20;Daerah Istimewa Yogyakarta;1;10;Lavender;122900;JNE CASHLESS;Reg
13792;12-Mei-20;Daerah Istimewa Yogyakarta;1;10;Orange;90000;JNE CASHLESS;Reg
13792;12-Mei-20;Daerah Istimewa Yogyakarta;1;10;Roman Chamomile;199900;JNE CASHLESS;Reg
13814;13-Mei-20;Banten;1;10;Cananga;96500;JNE CASHLESS;Reg
13820;13-Mei-20;Jawa Barat;1;10;French Lavender Organic;131500;J&T CASHLESS;Exp
13847;14-Mei-20;Jawa Barat;1;10;French Lavender Organic;131500;JNE CASHLESS;Reg
13855;15-Mei-20;Jawa Tengah;1;10;Lemongrass;57900;J&T CASHLESS;Exp
13863;15-Mei-20;Jawa Barat;1;50;Olive;108500;J&T CASHLESS;Exp
13863;15-Mei-20;Jawa Barat;1;10;French Lavender Organic;131500;J&T CASHLESS;Exp
13863;15-Mei-20;Jawa Barat;1;10;Eucalyptus Organic;115900;J&T CASHLESS;Exp
13879;16-Mei-20;Jawa Tengah;1;100;VCO;207000;JNE REG;Reg
13879;16-Mei-20;Jawa Tengah;2;10;Nutmeg;143000;JNE REG;Reg
13879;16-Mei-20;Jawa Tengah;2;10;Coriander;693800;JNE REG;Reg
13887;16-Mei-20;DKI Jakarta;1;10;Clove Bud;50000;J&T CASHLESS;Exp
13887;16-Mei-20;DKI Jakarta;1;10;Lemongrass;57900;J&T CASHLESS;Exp
13887;16-Mei-20;DKI Jakarta;1;10;Magnolia;91500;J&T CASHLESS;Exp
13887;16-Mei-20;DKI Jakarta;1;10;Rosemary;86500;J&T CASHLESS;Exp
13887;16-Mei-20;DKI Jakarta;1;10;Ylang Ylang;90500;J&T CASHLESS;Exp
13961;20-Mei-20;Nusa Tenggara Barat;1;10;Eucalyptus Organic;115900;J&T CASHLESS;Exp
13961;20-Mei-20;Nusa Tenggara Barat;1;10;French Lavender Organic;131500;J&T CASHLESS;Exp
14018;27-Mei-20;Jawa Tengah;1;10;Tea Tree;96500;SI CPT REG;Reg
14021;27-Mei-20;DKI Jakarta;1;20;Sunflower;64000;SI CPT REG;Reg
14021;27-Mei-20;DKI Jakarta;1;20;Castor;50000;SI CPT REG;Reg
14021;27-Mei-20;DKI Jakarta;1;20;Almond;71500;SI CPT REG;Reg
14023;27-Mei-20;Daerah Istimewa Yogyakarta;1;10;Lavender;122900;SI CPT REG;Reg
14023;27-Mei-20;Daerah Istimewa Yogyakarta;1;10;Patchouli;58500;SI CPT REG;Reg
14044;27-Mei-20;Banten;1;10;Magnolia;91500;JNE REG;Reg
14044;27-Mei-20;Banten;1;10;Nutmeg;71500;JNE REG;Reg
14044;27-Mei-20;Banten;1;10;Cananga;96500;JNE REG;Reg
14044;27-Mei-20;Banten;1;10;Agarwood Bouya;90500;JNE REG;Reg
14054;28-Mei-20;Jawa Barat;1;10;French Lavender Organic;131500;J&T CASHLESS;Exp
14069;29-Mei-20;Daerah Istimewa Yogyakarta;1;10;Eucalyptus Organic;115900;J&T CASHLESS;Exp
14078;29-Mei-20;Sumatera Selatan;1;10;Piper Battle Leaf;107500;J&T CASHLESS;Exp
14078;29-Mei-20;Sumatera Selatan;1;10;Eucalyptus Organic;115900;J&T CASHLESS;Exp
14102;30-Mei-20;DKI Jakarta;1;10;French Lavender Organic;131500;J&T CASHLESS;Exp
14108;30-Mei-20;Jawa Tengah;2;20;Urang Aring;100000;J&T CASHLESS;Exp
14108;30-Mei-20;Jawa Tengah;2;10;Citronella;100000;J&T CASHLESS;Exp
14108;30-Mei-20;Jawa Tengah;1;10;Spearmint;111900;J&T CASHLESS;Exp
14114;02-Jun-20;Jawa Barat;1;10;Ylang Ylang;90500;JNE REG;Reg
14114;02-Jun-20;Jawa Barat;1;10;Eucalyptus Organic;115900;JNE REG;Reg
14116;02-Jun-20;Jawa Barat;2;10;Lemongrass;115800;JNE CASHLESS;Reg
14116;02-Jun-20;Jawa Barat;1;10;French Lavender Organic;131500;JNE CASHLESS;Reg
14138;02-Jun-20;Jawa Timur;1;10;Eucalyptus Organic;115900;J&T CASHLESS;Exp
14143;02-Jun-20;DKI Jakarta;1;10;Kaafir Lime;72500;SI CEPAT HALU;Exp
14145;02-Jun-20;Banten;1;10;Patchouli;58500;J&T CASHLESS;Exp
14145;02-Jun-20;Banten;1;10;Vanila;121500;J&T CASHLESS;Exp
14145;02-Jun-20;Banten;1;10;Cornt Mint;89500;J&T CASHLESS;Exp
14155;02-Jun-20;Banten;1;20;Urang Aring;50000;JNE CASHLESS;Reg
14155;02-Jun-20;Banten;1;10;Cedarwood;71500;JNE CASHLESS;Reg
14155;02-Jun-20;Banten;1;10;Rosemary;86500;JNE CASHLESS;Reg
14155;02-Jun-20;Banten;1;10;French Lavender Organic;131500;JNE CASHLESS;Reg
14162;02-Jun-20;Jawa Barat;1;10;Roman Chamomile;199900;JNE CASHLESS;Reg
14179;03-Jun-20;Banten;1;10;Eucalyptus Organic;115900;J&T CASHLESS;Exp
14243;05-Jun-20;Jawa Barat;1;10;Bergamot Organic;113500;SI CPT REG;Reg
14243;05-Jun-20;Jawa Barat;1;10;Ylang Ylang;90500;SI CPT REG;Reg
14243;05-Jun-20;Jawa Barat;1;10;Lavender;122900;SI CPT REG;Reg
14289;08-Jun-20;DKI Jakarta;2;10;Rosemary;173000;J&T CASHLESS;Exp
14319;09-Jun-20;Jawa Barat;1;10;Lemongrass;57900;SI CEPAT HALU;Exp
14319;09-Jun-20;Jawa Barat;1;10;Eucalyptus Organic;115900;SI CEPAT HALU;Exp
14319;09-Jun-20;Jawa Barat;1;10;French Lavender Organic;131500;SI CEPAT HALU;Exp
14319;09-Jun-20;Jawa Barat;1;10;Rosemary;86500;SI CEPAT HALU;Exp
14320;09-Jun-20;Jawa Barat;1;10;Lemongrass;57900;SI CPT REG;Reg
14320;09-Jun-20;Jawa Barat;1;10;Citronella;50000;SI CPT REG;Reg
14334;09-Jun-20;DKI Jakarta;1;10;French Lavender Organic;131500;JNE CASHLESS;Reg
14348;10-Jun-20;DKI Jakarta;1;10;Rosemary;86500;SI CEPAT HALU;Exp
14348;10-Jun-20;DKI Jakarta;1;10;Ylang Ylang;90500;SI CEPAT HALU;Exp
14366;11-Jun-20;Banten;1;20;Tea Tree;148000;JNE CASHLESS;Reg
14366;11-Jun-20;Banten;1;10;Eucalyptus Organic;115900;JNE CASHLESS;Reg
14366;11-Jun-20;Banten;1;10;Lavender;122900;JNE CASHLESS;Reg
14380;12-Jun-20;Banten;1;20;Eucalyptus Organic;211500;J&T CASHLESS;Exp
14415;15-Jun-20;Jawa Barat;1;10;French Lavender Organic;131500;SI CPT REG;Reg
14415;15-Jun-20;Jawa Barat;1;10;Orange;90000;SI CPT REG;Reg
14427;16-Jun-20;DKI Jakarta;1;10;Vanila;121500;SI CPT REG;Reg
14465;20-Jun-20;Nanggroe Aceh Darussalam;1;10;Citronella;50000;JNE CASHLESS;Reg
14471;20-Jun-20;Kepulauan Riau;1;10;French Lavender Organic;131500;SI CEPAT HALU;Exp
14477;20-Jun-20;Sumatera Selatan;1;20;Agarwood Bouya;135900;J&T CASHLESS;Exp
14506;23-Jun-20;DKI Jakarta;1;10;Citronella;50000;J&T CASHLESS;Exp
14506;23-Jun-20;DKI Jakarta;1;10;Lemongrass;57900;J&T CASHLESS;Exp
14506;23-Jun-20;DKI Jakarta;1;10;French Lavender Organic;131500;J&T CASHLESS;Exp
14506;23-Jun-20;DKI Jakarta;1;10;Cornt Mint;89500;J&T CASHLESS;Exp
14513;24-Jun-20;DKI Jakarta;1;10;French Lavender Organic;131500;J&T CASHLESS;Exp
14513;24-Jun-20;DKI Jakarta;1;10;Lemongrass;57900;J&T CASHLESS;Exp
14518;24-Jun-20;DKI Jakarta;1;10;Lemongrass;57900;J&T CASHLESS;Exp
14570;29-Jun-20;Jawa Tengah;1;10;Citronella;50000;J&T CASHLESS;Exp
14570;29-Jun-20;Jawa Tengah;1;10;Lemongrass;57900;J&T CASHLESS;Exp
14574;29-Jun-20;Jawa Barat;1;10;Cananga;96500;SI CEPAT HALU;Exp
14574;29-Jun-20;Jawa Barat;1;10;Tea Tree;96500;SI CEPAT HALU;Exp
14609;01-Jul-20;DKI Jakarta;1;10;Ylang Ylang;90500;SI CPT REG;Reg
14609;01-Jul-20;DKI Jakarta;1;10;Frankincense Serrata;141900;SI CPT REG;Reg
14609;01-Jul-20;DKI Jakarta;1;10;Lemongrass;57900;SI CPT REG;Reg
14617;02-Jul-20;Jawa Barat;1;10;French Lavender Organic;131500;J&T CASHLESS;Exp
14617;02-Jul-20;Jawa Barat;1;10;Roman Chamomile;199900;J&T CASHLESS;Exp
14617;02-Jul-20;Jawa Barat;1;10;Lavender;122900;J&T CASHLESS;Exp
14689;08-Jul-20;Jawa Timur;2;10;Lemongrass;115800;JNE CASHLESS;Reg
14716;13-Jul-20;Banten;1;10;French Lavender Organic;131500;J&T CASHLESS;Exp
14728;14-Jul-20;Sumatera Utara;1;10;Lemongrass;57900;J&T CASHLESS;Exp
14764;17-Jul-20;Jawa Barat;1;20;VCO;53500;JNE CASHLESS;Reg
14764;17-Jul-20;Jawa Barat;1;10;Vetiver;187500;JNE CASHLESS;Reg
14765;18-Jul-20;DKI Jakarta;1;10;Vetiver;187500;ANTER AJA;Reg
14793;20-Jul-20;DKI Jakarta;1;10;French Lavender Organic;131500;J&T CASHLESS;Exp
14793;20-Jul-20;DKI Jakarta;1;10;Peppermint;102500;J&T CASHLESS;Exp
14823;21-Jul-20;Jambi;1;10;Vetiver;187500;ANTER AJA;Reg
14824;21-Jul-20;Banten;1;10;Clove Bud;50000;J&T CASHLESS;Exp
14831;22-Jul-20;Bangka Belitung;1;10;Vetiver;187500;JNE OKE;Exp
14883;27-Jul-20;Banten;1;10;French Lavender Organic;131500;J&T CASHLESS;Exp
14883;27-Jul-20;Banten;1;10;Fennel;101500;J&T CASHLESS;Exp
14883;27-Jul-20;Banten;1;10;Lemongrass;57900;J&T CASHLESS;Exp
14918;28-Jul-20;Riau;1;10;Fennel;101500;JNE CASHLESS;Reg
14918;28-Jul-20;Riau;1;10;Lemongrass;57900;JNE CASHLESS;Reg
14919;28-Jul-20;Daerah Istimewa Yogyakarta;1;10;Lemon Organic;131500;SI CEPAT HALU;Exp
14919;28-Jul-20;Daerah Istimewa Yogyakarta;1;10;Citronella;50000;SI CEPAT HALU;Exp
14919;28-Jul-20;Daerah Istimewa Yogyakarta;1;10;Ginger;99900;SI CEPAT HALU;Exp
14920;28-Jul-20;DKI Jakarta;1;10;French Lavender Organic;131500;ANTER AJA;Reg
14951;30-Jul-20;Jawa Barat;1;10;Vetiver;187500;JNE OKE;Exp
14958;01-Agu-20;Jawa Barat;1;20;Citronella;83000;JNE CASHLESS;Reg
14958;01-Agu-20;Jawa Barat;1;10;Clove Bud;50000;JNE CASHLESS;Reg
15006;03-Agu-20;Jawa Barat;1;10;French Lavender Organic;131500;J&T CASHLESS;Exp
15017;03-Agu-20;Jawa Timur;1;10;Vetiver;187500;SI CPT REG;Reg
15028;04-Agu-20;Sumatera Selatan;1;20;VCO;53500;J&T CASHLESS;Exp
15028;04-Agu-20;Sumatera Selatan;1;20;Ylang Ylang;135900;J&T CASHLESS;Exp
15055;06-Agu-20;Kalimantan Timur;1;10;Vetiver;187500;SI CPT REG;Reg
15116;10-Agu-20;Jawa Tengah;1;10;Lemongrass;57900;J&T CASHLESS;Exp
15116;10-Agu-20;Jawa Tengah;1;10;Rosemary;86500;J&T CASHLESS;Exp
15120;10-Agu-20;DKI Jakarta;1;10;Citronella;50000;JNE CASHLESS;Reg
15120;10-Agu-20;DKI Jakarta;1;10;Lemongrass;57900;JNE CASHLESS;Reg
15140;11-Agu-20;Bali;1;10;Cajuput;56500;J&T CASHLESS;Exp
15155;13-Agu-20;Jawa Barat;1;10;French Lavender Organic;131500;J&T CASHLESS;Exp
15172;18-Agu-20;Jawa Tengah;1;10;Vetiver;187500;SI CPT REG;Reg
15180;18-Agu-20;Sulawesi Selatan;1;10;French Lavender Organic;131500;SI CPT REG;Reg
15201;18-Agu-20;Kalimantan Barat;1;20;Lemon Organic;254500;J&T CASHLESS;Exp
15220;21-Agu-20;Jawa Barat;1;10;Eucalyptus Organic;115900;SI CPT REG;Reg
15220;21-Agu-20;Jawa Barat;1;10;Peppermint;102500;SI CPT REG;Reg
15220;21-Agu-20;Jawa Barat;1;10;Flu dan Cough;195500;SI CPT REG;Reg
15233;21-Agu-20;Jawa Timur;1;10;Vetiver;187500;JNE OKE;Exp
15264;24-Agu-20;Jawa Barat;1;10;Peppermint;102500;SI CPT REG;Reg
15271;24-Agu-20;DKI Jakarta;1;20;Ginger;187500;SI CPT REG;Reg
15271;24-Agu-20;DKI Jakarta;1;20;Jojoba;97000;SI CPT REG;Reg
15290;26-Agu-20;Daerah Istimewa Yogyakarta;1;20;Veytver;330000;ANTER AJA;Reg
15310;27-Agu-20;Kalimantan Barat;1;10;Roman Chamomile;199900;SI CEPAT HALU;Exp
15310;27-Agu-20;Kalimantan Barat;1;10;French Lavender Organic;131500;SI CEPAT HALU;Exp
15316;28-Agu-20;Jawa Tengah;1;10;Eucalyptus Organic;115900;J&T CASHLESS;Exp
15316;28-Agu-20;Jawa Tengah;1;10;Peppermint;102500;J&T CASHLESS;Exp
15341;31-Agu-20;Jawa Barat;1;10;French Lavender Organic;131500;ID EXPRESS;Exp
15341;31-Agu-20;Jawa Barat;1;10;Bergamot;99900;ID EXPRESS;Exp
